model,task,dataset,language,metric,value
angle$mixed-bread,Classification,MassiveScenarioClassification,nb,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,nb,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,nl,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,nl,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,pl,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,pl,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,pt,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,pt,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ro,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ro,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ru,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ru,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,sl,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,sl,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,sq,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,sq,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,sv,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,sv,accuracy,
